"StadiumName","game_id","Season","TimeStartGame","TimeEndGame","TZOffset","Source","DistanceToStation","TimeMeasure","Temperature","DewPoint","Humidity","Precipitation","WindSpeed","WindDirection","Pressure","EstimatedCondition","HomeTeam","RoofType","Longitude","Latitude","StadiumAzimuthAngle","Date"
"Los Angeles Memorial Coliseum",2017121011,2017,"12/10/2017 13:25","12/10/2017 16:58",-8,"Meteostat",4.29,"12/10/2017 18:00|12/10/2017 15:00|12/10/2017 16:00|12/10/2017 17:00|12/10/2017 14:00|12/10/2017 13:00",80.18,19.49,10.6666666666667,0,1.12,315,30.0826833333333,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"12/10/2017"
"Los Angeles Memorial Coliseum",2019120813,2019,"12/8/2019 17:20","12/8/2019 20:21",-8,"Meteostat",0.19,"12/8/2019 17:00|12/8/2019 20:00|12/8/2019 21:00|12/8/2019 22:00|12/8/2019 19:00|12/8/2019 18:00",59.84,53.27,78.8333333333333,0,1.53333333333333,260,29.9867,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"12/08/2019"
"Los Angeles Memorial Coliseum",2017091009,2017,"9/10/2017 13:05","9/10/2017 16:04",-7,"Meteostat",4.29,"9/10/2017 17:00|9/10/2017 18:00|9/10/2017 16:00|9/10/2017 13:00|9/10/2017 15:00|9/10/2017 14:00",78.2,62.42,59.5,0,10.75,253.333333333333,29.8493833333333,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"09/10/2017"
"Los Angeles Memorial Coliseum",2019111711,2019,"11/17/2019 17:20","11/17/2019 20:12",-8,"Meteostat",0.19,"11/17/2019 17:00|11/17/2019 22:00|11/17/2019 18:00|11/17/2019 19:00|11/17/2019 21:00|11/17/2019 20:00",74.48,35.24,24.5,0,0,NA,29.9153333333333,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"11/17/2019"
"Los Angeles Memorial Coliseum",2016112008,2016,"11/20/2016 13:05","11/20/2016 16:22",-8,"Meteostat",1.55666666666667,"11/20/2016 15:00|11/20/2016 14:00|11/20/2016 16:00|11/20/2016 13:00|11/20/2016 17:00|11/20/2016 18:00",58.64,56.3,92,0.0178333333333333,3.06666666666667,142.5,29.9502833333333,"Light Rain|Clear","LAR","Outdoor",-118.287778,34.014167,90,"11/20/2016"
"Los Angeles Memorial Coliseum",2018010601,2017,"1/6/2018 17:15","1/6/2018 20:32",-8,"Meteostat",3.60666666666667,"1/6/2018 18:00|1/6/2018 20:00|1/6/2018 19:00|1/6/2018 22:00|1/6/2018 21:00|1/6/2018 17:00",61.04,58.61,91.5,0,2.13333333333333,245,30.09845,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"01/06/2018"
"Los Angeles Memorial Coliseum",2017100808,2017,"10/8/2017 13:05","10/8/2017 16:13",-7,"Meteostat",4.29,"10/8/2017 14:00|10/8/2017 15:00|10/8/2017 16:00|10/8/2017 17:00|10/8/2017 18:00|10/8/2017 13:00",74.33,59.42,59.6666666666667,0,7.89166666666667,146.666666666667,29.7184833333333,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"10/08/2017"
"Los Angeles Memorial Coliseum",2019092909,2019,"9/29/2019 13:05","9/29/2019 16:44",-7,"Meteostat",0.19,"9/29/2019 15:00|9/29/2019 14:00|9/29/2019 16:00|9/29/2019 17:00|9/29/2019 13:00|9/29/2019 18:00",72.17,50.36,46.3333333333333,0,4.85666666666667,250,29.81985,"Clear","LAR","Outdoor",-118.287778,34.014167,90,"09/29/2019"
"Lucas Oil Stadium",2019092905,2019,"9/29/2019 13:00","9/29/2019 16:11",-4,"Meteostat",11.9738461538462,"9/29/2019 18:00|9/29/2019 17:45|9/29/2019 17:00|9/29/2019 16:45|9/29/2019 15:45|9/29/2019 16:00|9/29/2019 12:45|9/29/2019 14:45|9/29/2019 13:47|9/29/2019 14:00|9/29/2019 12:00|9/29/2019 15:00|9/29/2019 13:00",82.4,67.2384615384615,61.7692307692308,0.0107142857142857,7.26,202.727272727273,30.1199076923077,"Light Rain|NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/29/2019"
"Lucas Oil Stadium",2018122300,2018,"12/23/2018 13:00","12/23/2018 15:59",-5,"Meteostat",5.37714285714286,"12/23/2018 15:00|12/23/2018 14:00|12/23/2018 16:00|12/23/2018 13:00|12/23/2018 15:51|12/23/2018 17:00|12/23/2018 12:00",35.5228571428571,28.0657142857143,74,0,8.86714285714286,288.571428571429,30.1146571428571,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"12/23/2018"
"Lucas Oil Stadium",2014111611,2014,"11/16/2014 20:30","11/16/2014 23:28",-5,"Meteostat",2.42,"11/16/2014 21:00|11/16/2014 22:00|11/17/2014 1:00|11/16/2014 20:00|11/17/2014 0:00|11/16/2014 23:00",29.15,27.92,95.3333333333333,0.0241666666666667,4.82666666666667,293.333333333333,29.9434,"Light Snow|Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/16/2014"
"Lucas Oil Stadium",2019111703,2019,"11/17/2019 13:00","11/17/2019 16:00",-5,"Meteostat",11.9738461538462,"11/17/2019 16:00|11/17/2019 15:45|11/17/2019 12:45|11/17/2019 13:45|11/17/2019 16:45|11/17/2019 15:00|11/17/2019 13:00|11/17/2019 14:45|11/17/2019 14:00|11/17/2019 12:00|11/17/2019 18:00|11/17/2019 17:45|11/17/2019 17:00",43.5476923076923,28.6215384615385,55.5384615384615,0,3.54076923076923,125.714285714286,29.9750923076923,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"11/17/2019"
"Lucas Oil Stadium",2017123103,2017,"12/31/2017 13:00","12/31/2017 15:50",-5,"Meteostat",9.32,"12/31/2017 13:00|12/31/2017 12:45|12/31/2017 12:00|12/31/2017 17:00|12/31/2017 14:00|12/31/2017 15:00|12/31/2017 16:00|12/31/2017 14:50|12/31/2017 13:45",10,1.06,66.4444444444444,0,8.83777777777778,327.777777777778,30.5497555555556,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"12/31/2017"
"Lucas Oil Stadium",2018102103,2018,"10/21/2018 13:00","10/21/2018 15:54",-4,"Meteostat",9.32,"10/21/2018 17:45|10/21/2018 17:00|10/21/2018 16:00|10/21/2018 15:00|10/21/2018 14:45|10/21/2018 14:00|10/21/2018 15:45|10/21/2018 12:00|10/21/2018 13:00",48.2,24,38.8888888888889,0,7.58777777777778,258.333333333333,30.3187666666667,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/21/2018"
"Lucas Oil Stadium",2014121406,2014,"12/14/2014 13:00","12/14/2014 16:06",-5,"Meteostat",2.42,"12/14/2014 16:00|12/14/2014 18:00|12/14/2014 17:00|12/14/2014 15:00|12/14/2014 14:00|12/14/2014 12:00|12/14/2014 13:00",46.1428571428571,42.2085714285714,86.1428571428571,0,7.92,181.428571428571,30.1298571428571,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"12/14/2014"
"Lucas Oil Stadium",2019102005,2019,"10/20/2019 13:00","10/20/2019 16:10",-4,"Meteostat",9.94727272727273,"10/20/2019 13:45|10/20/2019 13:00|10/20/2019 12:00|10/20/2019 14:00|10/20/2019 12:45|10/20/2019 17:00|10/20/2019 14:45|10/20/2019 15:00|10/20/2019 16:00|10/20/2019 15:45|10/20/2019 18:00",70.16,47.1363636363636,44,0,1.38909090909091,120,29.8797727272727,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/20/2019"
"Lucas Oil Stadium",2011010205,2010,"1/2/2011 16:15","1/2/2011 19:09",-5,"Meteostat",5.28,"1/2/2011 21:00|1/2/2011 20:00|1/2/2011 19:00|1/2/2011 18:00|1/2/2011 16:00|1/2/2011 17:00",25.37,9.14,50.1666666666667,0,6.95833333333333,233.333333333333,30.2805166666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"01/02/2011"
"Lucas Oil Stadium",2012110407,2012,"11/4/2012 13:00","11/4/2012 16:19",-5,"Meteostat",2.42,"11/4/2012 13:00|11/4/2012 14:00|11/4/2012 12:00|11/4/2012 18:00|11/4/2012 17:00|11/4/2012 16:00|11/4/2012 15:00",43.2885714285714,31.1,61.8571428571429,0,8.89571428571429,245.714285714286,30.1885,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/04/2012"
"Lucas Oil Stadium",2017100803,2017,"10/8/2017 13:00","10/8/2017 16:32",-4,"Meteostat",11.045,"10/8/2017 17:50|10/8/2017 17:00|10/8/2017 16:45|10/8/2017 16:00|10/8/2017 18:00|10/8/2017 15:00|10/8/2017 13:00|10/8/2017 14:00|10/8/2017 13:45|10/8/2017 12:00|10/8/2017 14:50|10/8/2017 12:45",66.11,57.98,76,0.0212857142857143,8.80333333333333,95,29.8110083333333,"NA|Light Rain|Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/08/2017"
"Lucas Oil Stadium",2014113003,2014,"11/30/2014 13:00","11/30/2014 16:21",-5,"Meteostat",2.42,"11/30/2014 12:00|11/30/2014 13:00|11/30/2014 15:00|11/30/2014 18:00|11/30/2014 17:00|11/30/2014 16:00|11/30/2014 14:00",63.1142857142857,53.0342857142857,69.5714285714286,0,18.7557142857143,217.142857142857,29.8729571428571,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/30/2014"
"Lucas Oil Stadium",2016103005,2016,"10/30/2016 13:00","10/30/2016 16:19",-4,"Meteostat",2.42,"10/30/2016 18:00|10/30/2016 17:00|10/30/2016 15:00|10/30/2016 14:00|10/30/2016 16:00|10/30/2016 12:00|10/30/2016 13:00",63.7057142857143,56.3514285714286,77,0,10.5285714285714,147.142857142857,30.0623714285714,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/30/2016"
"Lucas Oil Stadium",2014101905,2014,"10/19/2014 13:00","10/19/2014 16:06",-4,"Meteostat",2.42,"10/19/2014 13:00|10/19/2014 12:00|10/19/2014 15:00|10/19/2014 14:00|10/19/2014 18:00|10/19/2014 16:00|10/19/2014 17:00",52.8542857142857,38.4285714285714,58,0,7.08428571428571,228.571428571429,30.1826,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/19/2014"
"Lucas Oil Stadium",2015112904,2015,"11/29/2015 13:00","11/29/2015 16:15",-5,"Meteostat",2.42,"11/29/2015 16:00|11/29/2015 14:00|11/29/2015 18:00|11/29/2015 12:00|11/29/2015 13:00|11/29/2015 17:00|11/29/2015 15:00",41.3085714285714,30.4571428571429,65.1428571428571,0,10.4728571428571,50,30.2357428571429,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/29/2015"
"Lucas Oil Stadium",2012120903,2012,"12/9/2012 13:00","12/9/2012 16:05",-5,"Meteostat",2.42,"12/9/2012 17:00|12/9/2012 18:00|12/9/2012 13:00|12/9/2012 16:00|12/9/2012 15:00|12/9/2012 14:00|12/9/2012 12:00",50.3085714285714,50.1542857142857,99.4285714285714,0.019,5.48571428571429,158.333333333333,29.7852,"NA|Light Rain|Clear","IND","Retractable",-86.162806,39.760056,26.6,"12/09/2012"
"Lucas Oil Stadium",2011010800,2010,"1/8/2011 20:00","1/8/2011 22:47",-5,"Meteostat",5.28,"1/9/2011 0:00|1/8/2011 23:00|1/8/2011 19:00|1/8/2011 21:00|1/8/2011 20:00|1/8/2011 22:00",15.17,9.32,77.3333333333333,0,7.33333333333333,271.666666666667,30.0629666666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"01/08/2011"
"Lucas Oil Stadium",2013091506,2013,"9/15/2013 13:00","9/15/2013 16:15",-4,"Meteostat",2.42,"9/15/2013 13:00|9/15/2013 18:00|9/15/2013 16:00|9/15/2013 17:00|9/15/2013 15:00|9/15/2013 14:00|9/15/2013 12:00",73.9657142857143,47.5571428571429,39.2857142857143,0,11.6457142857143,201.428571428571,30.0438,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/15/2013"
"Lucas Oil Stadium",2017092405,2017,"9/24/2017 13:00","9/24/2017 16:18",-4,"Meteostat",7.02,"9/24/2017 13:45|9/24/2017 13:00|9/24/2017 12:45|9/24/2017 12:00|9/24/2017 14:00|9/24/2017 15:00|9/24/2017 17:00|9/24/2017 18:00|9/24/2017 16:00",87.24,56.52,35.6666666666667,0,7.39444444444444,108.571428571429,30.0444666666667,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/24/2017"
"Lucas Oil Stadium",2013121502,2013,"12/15/2013 13:00","12/15/2013 16:03",-5,"Meteostat",2.42,"12/15/2013 17:00|12/15/2013 16:00|12/15/2013 18:00|12/15/2013 15:00|12/15/2013 14:00|12/15/2013 12:00|12/15/2013 13:00",20.12,12.5857142857143,72,0,16.13,248.571428571429,30.0876428571429,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"12/15/2013"
"Lucas Oil Stadium",2014010400,2013,"1/4/2014 16:35","1/4/2014 20:03",-5,"Meteostat",2.42,"1/4/2014 16:00|1/4/2014 18:00|1/4/2014 17:00|1/4/2014 19:00|1/4/2014 22:00|1/4/2014 20:00|1/4/2014 21:00",34.4685714285714,20.8142857142857,57,0,8.26285714285714,187.142857142857,30.0138428571429,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"01/04/2014"
"Lucas Oil Stadium",2012112502,2012,"11/25/2012 13:00","11/25/2012 16:08",-5,"Meteostat",2.42,"11/25/2012 18:00|11/25/2012 17:00|11/25/2012 16:00|11/25/2012 15:00|11/25/2012 14:00|11/25/2012 13:00|11/25/2012 12:00",43.2885714285714,27.7828571428571,54.2857142857143,0,11.3814285714286,247.142857142857,29.9290571428571,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/25/2012"
"Lucas Oil Stadium",2010120510,2010,"12/5/2010 16:15","12/5/2010 19:24",-5,"Meteostat",2.42,"12/5/2010 16:00|12/5/2010 18:00|12/5/2010 19:00|12/5/2010 17:00|12/5/2010 20:00|12/5/2010 21:00",22.49,16.61,77.6666666666667,0,16.33,291.666666666667,30.2854666666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"12/05/2010"
"Lucas Oil Stadium",2011092514,2011,"9/25/2011 20:20","9/25/2011 23:25",-4,"Meteostat",5.28,"9/26/2011 0:00|9/26/2011 1:00|9/25/2011 23:00|9/25/2011 20:00|9/25/2011 21:00|9/25/2011 22:00",55.49,54.83,97.6666666666667,0.2355,9.08333333333333,136.666666666667,29.7603,"Heavy Rain|Light Rain|Moderate Rain","IND","Retractable",-86.162806,39.760056,26.6,"09/25/2011"
"Lucas Oil Stadium",2011110606,2011,"11/6/2011 13:00","11/6/2011 15:52",-5,"Meteostat",5.28,"11/6/2011 17:00|11/6/2011 14:00|11/6/2011 15:00|11/6/2011 13:00|11/6/2011 12:00|11/6/2011 16:00",59.51,38.9,46.3333333333333,0,10.7833333333333,185,30.1752166666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/06/2011"
"Lucas Oil Stadium",2013102012,2013,"10/20/2013 20:30","10/21/2013 0:13",-4,"Meteostat",2.42,"10/20/2013 23:00|10/21/2013 2:00|10/20/2013 21:00|10/20/2013 22:00|10/20/2013 20:00|10/21/2013 1:00|10/21/2013 0:00",51.5685714285714,39.8428571428571,64.4285714285714,0,10.34,187.142857142857,29.9434142857143,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/20/2013"
"Lucas Oil Stadium",2015100404,2015,"10/4/2015 13:00","10/4/2015 16:33",-4,"Meteostat",2.42,"10/4/2015 15:00|10/4/2015 16:00|10/4/2015 13:00|10/4/2015 18:00|10/4/2015 14:00|10/4/2015 12:00|10/4/2015 17:00",70.5714285714286,54.9628571428571,58.2857142857143,0,10.9785714285714,41.4285714285714,30.0471571428571,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/04/2015"
"Lucas Oil Stadium",2016092511,2016,"9/25/2016 16:25","9/25/2016 19:48",-4,"Meteostat",2.42,"9/25/2016 21:00|9/25/2016 20:00|9/25/2016 16:00|9/25/2016 18:00|9/25/2016 19:00|9/25/2016 17:00",82.31,66.65,59.5,0,9.94,176.666666666667,29.9817666666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/25/2016"
"Lucas Oil Stadium",2012100702,2012,"10/7/2012 13:00","10/7/2012 16:38",-4,"Meteostat",2.42,"10/7/2012 17:00|10/7/2012 18:00|10/7/2012 15:00|10/7/2012 14:00|10/7/2012 16:00|10/7/2012 13:00|10/7/2012 12:00",48.1228571428571,31.0485714285714,51.5714285714286,0,9.70142857142857,282.857142857143,30.1851142857143,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/07/2012"
"Lucas Oil Stadium",2018093004,2018,"9/30/2018 13:00","9/30/2018 16:57",-4,"Meteostat",9.94727272727273,"9/30/2018 13:00|9/30/2018 13:45|9/30/2018 12:45|9/30/2018 12:00|9/30/2018 14:51|9/30/2018 14:00|9/30/2018 18:52|9/30/2018 18:00|9/30/2018 17:00|9/30/2018 15:00|9/30/2018 16:00",76.2309090909091,57.2163636363636,52.1818181818182,0,8.11,210.909090909091,30.1809909090909,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"09/30/2018"
"Lucas Oil Stadium",2017010103,2016,"1/1/2017 13:00","1/1/2017 16:06",-5,"Meteostat",2.42,"1/1/2017 12:00|1/1/2017 13:00|1/1/2017 14:00|1/1/2017 16:00|1/1/2017 15:00|1/1/2017 17:00|1/1/2017 18:00",42.44,31.4857142857143,65.1428571428571,0,6.96,107.142857142857,30.1222571428571,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"01/01/2017"
"Lucas Oil Stadium",2017112602,2017,"11/26/2017 13:00","11/26/2017 15:55",-5,"Meteostat",10.7,"11/26/2017 16:45|11/26/2017 17:00|11/26/2017 14:48|11/26/2017 15:00|11/26/2017 15:45|11/26/2017 14:00|11/26/2017 13:00|11/26/2017 13:48|11/26/2017 16:00|11/26/2017 12:00",49.208,23.918,37.5,0,9.811,251.666666666667,30.2012,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/26/2017"
"Lucas Oil Stadium",2010101002,2010,"10/10/2010 13:00","10/10/2010 15:55",-4,"Meteostat",2.42,"10/10/2010 16:00|10/10/2010 13:00|10/10/2010 17:00|10/10/2010 12:00|10/10/2010 15:00|10/10/2010 14:00",84.86,48.83,29,0,5.42666666666667,258,29.92075,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/10/2010"
"Lucas Oil Stadium",2018090902,2018,"9/9/2018 13:00","9/9/2018 16:04",-4,"Meteostat",9.94727272727273,"9/9/2018 13:45|9/9/2018 14:00|9/9/2018 13:00|9/9/2018 14:52|9/9/2018 12:45|9/9/2018 15:00|9/9/2018 12:00|9/9/2018 17:51|9/9/2018 17:00|9/9/2018 18:00|9/9/2018 16:00",59.6218181818182,57.0854545454545,91.3636363636364,0.015,12.8736363636364,32.7272727272727,29.8905090909091,"NA|Light Rain|Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/09/2018"
"Lucas Oil Stadium",2011100902,2011,"10/9/2011 13:00","10/9/2011 16:12",-4,"Meteostat",5.28,"10/9/2011 13:00|10/9/2011 12:00|10/9/2011 16:00|10/9/2011 18:00|10/9/2011 15:00|10/9/2011 14:00|10/9/2011 17:00",73.7085714285714,50.4114285714286,44.5714285714286,0,5.61142857142857,100,30.2973428571429,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/09/2011"
"Lucas Oil Stadium",2019102710,2019,"10/27/2019 13:00","10/27/2019 16:14",-4,"Meteostat",11.045,"10/27/2019 16:45|10/27/2019 16:00|10/27/2019 18:00|10/27/2019 17:00|10/27/2019 15:00|10/27/2019 15:45|10/27/2019 13:45|10/27/2019 13:00|10/27/2019 14:45|10/27/2019 12:00|10/27/2019 12:45|10/27/2019 14:00",60.335,43.205,53.5,0,8.88083333333333,230,29.9832666666667,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/27/2019"
"Lucas Oil Stadium",2016112004,2016,"11/20/2016 13:00","11/20/2016 16:08",-5,"Meteostat",2.42,"11/20/2016 18:00|11/20/2016 17:00|11/20/2016 12:00|11/20/2016 16:00|11/20/2016 15:00|11/20/2016 14:00|11/20/2016 13:00",34.7,21.1742857142857,57.5714285714286,0,11.7,292.857142857143,30.3095857142857,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/20/2016"
"Lucas Oil Stadium",2019111008,2019,"11/10/2019 16:05","11/10/2019 19:07",-5,"Meteostat",10.7,"11/10/2019 16:45|11/10/2019 15:45|11/10/2019 16:00|11/10/2019 21:00|11/10/2019 19:45|11/10/2019 19:00|11/10/2019 20:00|11/10/2019 17:00|11/10/2019 18:00|11/10/2019 17:45",54.878,41.378,61.2,0,6.973,238.571428571429,29.97174,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/10/2019"
"Lucas Oil Stadium",2017121400,2017,"12/14/2017 20:25","12/14/2017 23:25",-5,"Meteostat",9.32,"12/15/2017 1:00|12/15/2017 0:00|12/14/2017 19:45|12/14/2017 21:00|12/14/2017 23:00|12/14/2017 20:45|12/14/2017 20:00|12/14/2017 21:45|12/14/2017 22:00",24.16,15.04,67.7777777777778,0,5.03111111111111,178.333333333333,30.1030333333333,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"12/14/2017"
"Lucas Oil Stadium",2018111804,2018,"11/18/2018 13:00","11/18/2018 15:51",-5,"Meteostat",10.7,"11/18/2018 17:50|11/18/2018 13:00|11/18/2018 17:00|11/18/2018 13:45|11/18/2018 14:00|11/18/2018 12:00|11/18/2018 15:00|11/18/2018 12:45|11/18/2018 16:00|11/18/2018 14:50",43.484,35.996,74.8,0,7.109,170,30.17757,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/18/2018"
"Lucas Oil Stadium",2010091914,2010,"9/19/2010 20:20","9/19/2010 23:17",-4,"Meteostat",2.42,"9/20/2010 1:00|9/19/2010 20:00|9/19/2010 23:00|9/19/2010 22:00|9/19/2010 21:00|9/20/2010 0:00",74.63,62.27,65.6666666666667,0,4.08,246,30.0821666666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/19/2010"
"Lucas Oil Stadium",2015101811,2015,"10/18/2015 20:30","10/18/2015 23:56",-4,"Meteostat",2.42,"10/18/2015 21:00|10/18/2015 20:00|10/19/2015 1:00|10/19/2015 0:00|10/18/2015 23:00|10/18/2015 22:00",44.63,25.82,49,0,3.02666666666667,226,30.4035666666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/18/2015"
"Lucas Oil Stadium",2011122200,2011,"12/22/2011 20:20","12/22/2011 23:17",-5,"Meteostat",5.28,"12/22/2011 22:00|12/22/2011 23:00|12/22/2011 21:00|12/23/2011 0:00|12/22/2011 20:00|12/23/2011 1:00",38.96,36.8,91.6666666666667,0.00333333333333333,5.75833333333333,248,30.1176166666667,"Clear|Light Rain","IND","Retractable",-86.162806,39.760056,26.6,"12/22/2011"
"Lucas Oil Stadium",2016091111,2016,"9/11/2016 16:25","9/11/2016 19:50",-4,"Meteostat",2.42,"9/11/2016 21:00|9/11/2016 20:00|9/11/2016 18:00|9/11/2016 19:00|9/11/2016 16:00|9/11/2016 17:00",73.64,51.74,46.5,0,4.22666666666667,151.666666666667,30.1476833333333,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/11/2016"
"Lucas Oil Stadium",2017102204,2017,"10/22/2017 13:00","10/22/2017 15:55",-4,"Meteostat",10.7,"10/22/2017 16:00|10/22/2017 16:48|10/22/2017 17:52|10/22/2017 14:55|10/22/2017 17:00|10/22/2017 15:00|10/22/2017 14:00|10/22/2017 13:45|10/22/2017 12:00|10/22/2017 13:00",75.002,55.148,50.4,0,17.61,171,30.02652,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"10/22/2017"
"Lucas Oil Stadium",2012102106,2012,"10/21/2012 13:00","10/21/2012 16:00",-4,"Meteostat",2.42,"10/21/2012 16:00|10/21/2012 18:00|10/21/2012 17:00|10/21/2012 15:00|10/21/2012 14:00|10/21/2012 12:00|10/21/2012 13:00",64.9914285714286,49.82,58.4285714285714,0,9.25142857142857,142.857142857143,30.0366428571429,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"10/21/2012"
"Lucas Oil Stadium",2018111104,2018,"11/11/2018 13:00","11/11/2018 16:05",-5,"Meteostat",11.045,"11/11/2018 17:00|11/11/2018 18:00|11/11/2018 17:45|11/11/2018 14:00|11/11/2018 16:00|11/11/2018 15:45|11/11/2018 16:45|11/11/2018 15:00|11/11/2018 13:51|11/11/2018 12:00|11/11/2018 13:00|11/11/2018 12:47",40.25,16.19,37.5833333333333,0,7.41416666666667,185,30.2859583333333,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"11/11/2018"
"Lucas Oil Stadium",2011112705,2011,"11/27/2011 13:00","11/27/2011 15:50",-5,"Meteostat",5.28,"11/27/2011 12:00|11/27/2011 15:00|11/27/2011 16:00|11/27/2011 13:00|11/27/2011 17:00|11/27/2011 14:00",42.68,40.94,93.3333333333333,0.0255,9.94,303.333333333333,29.9094333333333,"Light Rain","IND","Retractable",-86.162806,39.760056,26.6,"11/27/2011"
"Lucas Oil Stadium",2013120102,2013,"12/1/2013 13:00","12/1/2013 16:09",-5,"Meteostat",2.42,"12/1/2013 17:00|12/1/2013 15:00|12/1/2013 12:00|12/1/2013 13:00|12/1/2013 14:00|12/1/2013 18:00|12/1/2013 16:00",49.0228571428571,33.3885714285714,54.8571428571429,0,7.75714285714286,267.142857142857,30.0180714285714,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"12/01/2013"
"Lucas Oil Stadium",2017091702,2017,"9/17/2017 13:00","9/17/2017 16:16",-4,"Meteostat",7.02,"9/17/2017 18:00|9/17/2017 13:00|9/17/2017 12:45|9/17/2017 13:45|9/17/2017 17:00|9/17/2017 12:00|9/17/2017 15:00|9/17/2017 14:00|9/17/2017 16:00",85.88,62.24,45.6666666666667,0,9.04333333333333,198.888888888889,30.0534666666667,"Clear|NA","IND","Retractable",-86.162806,39.760056,26.6,"09/17/2017"
"Lucas Oil Stadium",2019092203,2019,"9/22/2019 13:00","9/22/2019 15:59",-4,"Meteostat",9.32,"9/22/2019 17:45|9/22/2019 12:00|9/22/2019 16:45|9/22/2019 15:45|9/22/2019 14:00|9/22/2019 13:00|9/22/2019 17:00|9/22/2019 16:00|9/22/2019 15:00",85.04,58.64,41,0,18.6544444444444,211.111111111111,29.9753888888889,"NA|Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/22/2019"
"Lucas Oil Stadium",2012092308,2012,"9/23/2012 13:00","9/23/2012 16:25",-4,"Meteostat",2.42,"9/23/2012 14:00|9/23/2012 16:00|9/23/2012 12:00|9/23/2012 13:00|9/23/2012 17:00|9/23/2012 15:00|9/23/2012 18:00",59.72,36.6542857142857,42.4285714285714,0,9.83428571428571,292.857142857143,30.2399571428571,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"09/23/2012"
"Lucas Oil Stadium",2016112402,2016,"11/24/2016 20:30","11/24/2016 23:23",-5,"Meteostat",2.42,"11/25/2016 1:00|11/25/2016 0:00|11/24/2016 23:00|11/24/2016 22:00|11/24/2016 20:00|11/24/2016 21:00",38.66,34.34,84.3333333333333,0,7.14666666666667,278.333333333333,30.2677166666667,"Clear","IND","Retractable",-86.162806,39.760056,26.6,"11/24/2016"
